Name,Nationality,Position_int,Position,Rating,Height,Weight,Preffered_Foot,Age,Work_Rate1,Work_Rate2,Weak_foot,Skill_Moves,Ball_Control,Dribbling,Marking,Sliding_Tackle,Standing_Tackle,Aggression,Reactions,Attacking_Position,Interceptions,Vision,Composure,Crossing,Short_Pass,Long_Pass,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,Freekick_Accuracy,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Kicking,GK_Handling,GK_Reflexes
Aaron Dhondt,Belgium,9,ST,60,176,67,1,21,1,1,3,2,57,55,15,19,22,55,52,57,19,52,54,45,56,35,67,69,55,52,70,68,68,59,65,62,60,47,49,60,56,9,12,9,14,10
Ben Brereton,England,9,ST,60,183,75,1,17,2,1,3,2,55,57,18,19,23,28,48,62,12,38,40,28,42,31,74,75,51,68,63,65,63,52,55,65,48,42,31,59,60,12,7,13,12,13
Jeff Callebaut,Belgium,4,LM,60,171,73,0,20,1,1,3,2,61,62,37,42,45,38,41,52,49,60,56,60,66,64,69,61,53,37,82,70,50,36,65,56,66,61,62,51,63,13,10,15,9,9
Jean-Yves Tabla,Canada,6,RM,60,175,70,1,17,2,0,4,3,55,66,21,28,25,34,60,55,23,55,59,50,55,40,85,81,55,47,79,89,39,34,69,55,59,39,38,45,64,10,11,8,14,11
Thomas Oude Kotte,Netherlands,2,CB,60,184,80,0,21,1,1,3,2,61,50,62,64,62,32,43,24,55,59,66,33,66,69,56,61,63,71,62,50,64,62,74,33,63,68,71,45,36,14,15,15,12,13
Luca Germoni,Italy,1,LB,60,175,65,0,19,0,1,2,2,54,46,60,61,60,54,62,42,58,35,46,59,58,53,66,55,64,67,55,58,46,51,31,33,35,34,35,40,27,10,10,8,12,14
AÃ¯ssa Bilal LaÃ¯douni,France,3,RB,60,182,73,1,20,1,1,2,2,52,60,56,63,64,56,58,47,56,44,43,54,51,40,69,69,59,61,65,66,71,47,26,28,32,35,34,40,33,14,10,13,11,13
Jaume Valens,Spain,0,GK,60,187,80,1,21,1,1,3,1,29,9,6,17,13,20,61,8,20,54,24,20,20,28,49,47,41,51,42,50,59,20,16,15,20,20,11,18,9,57,57,59,62,60
Ricky Alonso,Spain,0,GK,60,186,79,1,25,1,1,2,1,26,12,29,23,21,19,54,7,12,38,34,44,33,38,33,16,22,44,34,26,68,14,45,30,40,23,12,40,40,65,65,57,55,56
Anton Nedyalkov,Bulgaria,1,LB,60,180,75,0,23,2,1,3,2,57,59,64,65,66,54,49,74,55,37,64,64,62,55,60,56,57,55,65,50,59,44,44,44,42,48,50,41,54,12,12,9,9,11
JoÃ«l Abu Hanna,Germany,2,CB,60,184,78,0,19,1,1,3,2,40,41,60,63,61,58,49,28,53,35,43,44,49,47,55,64,55,70,68,64,75,58,46,25,29,28,30,35,24,14,10,6,14,12
Vincent Dorel,France,0,GK,60,185,82,1,25,1,1,3,1,17,11,5,14,11,22,50,7,11,32,44,10,24,24,29,24,22,40,33,24,40,13,23,5,6,13,11,14,6,62,61,59,57,61
Luis Sinisterra,Colombia,4,LM,60,172,60,1,17,1,1,2,2,62,60,16,14,15,30,48,62,14,55,61,32,57,52,80,81,85,34,85,85,80,40,59,57,58,58,27,55,43,13,15,9,13,9
Robin Le Normand,France,2,CB,60,186,80,1,20,1,1,3,2,48,22,56,55,66,57,44,21,54,31,39,22,60,52,57,56,59,68,53,42,71,61,39,19,22,29,25,34,24,15,9,14,13,10
Erik NÃ¦sbak Brenden,Norway,6,RM,60,175,70,1,23,2,1,4,2,58,64,27,30,22,31,46,46,16,49,56,60,56,47,78,79,76,46,73,79,47,41,58,54,51,43,42,55,45,11,10,12,10,5
Hong Joon Ho,Korea Republic,2,CB,60,190,77,1,23,0,2,3,2,44,42,60,61,64,52,49,25,58,31,40,44,52,50,60,62,62,66,62,58,56,62,46,36,48,25,28,34,27,7,13,14,6,9
Jeong Dong Yun,Korea Republic,3,RB,60,174,62,0,22,1,2,4,2,55,41,57,58,61,48,59,50,53,44,46,63,60,57,64,65,66,68,58,62,55,44,35,27,26,44,48,52,23,6,14,8,13,14
Shannon Gomez,Trinidad & Tobago,3,RB,60,170,64,1,20,1,2,3,2,49,52,52,55,57,69,56,47,58,41,53,51,52,41,83,79,79,68,84,64,61,41,46,35,40,52,38,54,39,14,11,9,11,11
Thomas Kok,Netherlands,2,CB,60,184,70,1,18,1,1,2,2,61,60,63,58,55,61,58,50,55,56,59,47,69,65,62,66,62,63,75,62,58,51,56,43,38,52,45,49,52,13,6,13,7,8
Xaver Schlager,Austria,5,CM,60,174,73,1,19,2,2,4,3,68,61,50,52,56,69,60,50,51,57,49,45,60,55,76,74,71,69,74,72,54,40,63,42,52,47,41,56,42,12,6,8,8,7
Tsuyoshi Shimamura,Japan,2,CB,60,183,76,1,31,1,2,3,2,44,33,60,54,54,62,53,27,53,28,57,34,52,59,56,50,73,75,60,65,72,71,48,29,28,27,23,30,24,8,6,14,5,9
Ko Itakura,Japan,2,CB,60,186,75,1,20,0,1,2,2,42,39,53,56,62,60,50,25,52,27,52,24,48,45,81,82,60,72,53,52,72,64,64,16,19,23,20,38,24,10,13,9,6,12
Ricardo Kieboom,Netherlands,0,GK,60,187,83,1,25,1,1,3,1,12,6,7,10,11,26,42,6,10,34,23,10,18,31,21,26,22,53,38,28,47,12,22,9,8,10,12,11,7,61,66,64,61,55
Federico Costa,Argentina,0,GK,60,188,86,1,28,1,1,2,1,16,10,5,15,9,18,59,6,10,30,32,9,24,25,26,32,22,55,29,45,52,15,24,9,10,13,9,12,6,56,62,55,57,63
Mathias Pereira Lage,France,9,ST,60,180,67,1,20,2,1,3,2,62,59,13,17,13,31,50,54,17,43,43,30,43,29,60,60,60,44,70,60,66,62,62,69,53,33,48,66,51,11,9,5,15,6
Franco Troyansky,Argentina,9,ST,60,178,77,0,19,1,0,3,2,60,61,20,21,16,32,58,63,12,51,55,32,52,38,69,58,50,47,67,59,61,60,55,64,57,44,33,61,42,13,10,15,9,6
Daniel Cleary,Republic of Ireland,2,CB,60,183,72,1,21,0,2,3,2,40,38,56,62,64,70,49,25,54,27,40,28,41,34,60,65,58,71,62,41,65,58,44,24,27,34,31,50,32,11,5,9,8,6
Corral,Spain,1,LB,60,180,70,0,23,1,1,3,2,54,43,55,63,58,63,52,44,59,50,48,59,44,41,69,75,70,64,69,64,59,37,26,24,22,25,26,35,27,8,13,11,8,8
Sullivan Martinet,France,9,ST,60,174,69,1,20,1,1,3,2,53,49,19,21,14,29,52,60,17,47,54,41,53,37,60,60,51,45,76,65,66,65,60,72,60,45,37,68,55,13,13,8,11,11
Lucas Piergiacomi,Argentina,3,RB,60,174,74,1,22,1,1,2,2,46,56,59,65,67,59,55,49,65,38,40,54,48,35,65,68,55,60,73,58,58,51,29,31,32,41,38,46,31,8,10,14,12,6
Masato Kurogi,Japan,5,CM,60,180,72,1,27,1,1,2,2,58,54,59,64,64,43,59,54,60,57,57,43,61,58,65,63,66,71,61,53,60,49,45,52,54,36,39,44,38,12,9,13,13,8
Masaru Matsuhashi,Japan,6,RM,60,173,69,1,32,1,1,4,2,58,54,55,58,59,57,60,53,57,52,60,65,63,64,63,59,68,59,78,66,48,60,46,47,51,36,39,43,40,11,8,11,7,7
Yu Tamura,Japan,2,CB,60,185,88,1,24,1,1,3,2,28,25,57,59,59,70,50,29,47,38,57,20,28,25,72,70,59,91,48,31,69,63,44,18,12,13,19,24,11,12,10,6,10,6
Shunsuke Tsutsumi,Japan,2,CB,60,179,75,1,29,1,1,3,2,50,45,58,53,55,63,51,27,60,40,60,31,56,54,60,66,80,75,64,72,81,51,40,29,25,24,20,31,21,14,8,9,11,5
Masashi Kamekawa,Japan,1,LB,60,177,68,1,23,1,1,4,3,55,50,52,54,58,62,58,27,52,29,57,48,49,38,77,73,84,62,69,70,49,60,46,22,19,40,29,26,26,8,9,13,10,8
Yuki Saneto,Japan,2,CB,60,179,73,1,28,1,1,3,2,41,36,60,56,55,52,61,26,64,29,66,29,43,35,71,65,66,73,66,71,80,56,41,28,25,26,25,33,25,10,12,14,7,8
Keijiro Ogawa,Japan,6,RM,60,170,65,1,24,1,1,3,3,60,56,54,51,49,53,55,56,54,53,47,55,61,57,72,71,57,52,81,70,61,47,58,54,55,47,43,59,46,11,12,9,11,11
Luciano GÃ³mez,Argentina,6,RM,60,163,66,1,21,1,1,3,3,62,63,32,35,46,45,55,59,38,52,48,44,61,57,70,78,52,32,92,87,73,57,56,51,49,48,42,46,46,14,8,12,7,11
Hayao Kawabe,Japan,5,CDM,60,178,70,1,21,1,1,3,2,62,61,59,57,58,55,55,45,56,63,60,52,63,60,74,78,62,62,68,70,63,33,54,41,58,50,49,48,45,15,5,14,10,8
Gianfranco Ferrero,Colombia,5,CAM,60,176,72,1,23,1,1,3,3,64,68,39,48,40,47,62,60,25,51,61,57,56,63,65,64,49,56,72,50,54,39,64,54,51,53,53,57,45,12,14,13,14,12
Bautista Cascini,Argentina,5,CM,60,171,68,1,19,1,1,3,3,57,60,50,51,53,40,60,53,46,58,48,40,62,60,70,73,82,47,74,75,69,43,64,40,61,59,41,51,40,14,6,15,5,10
Milton Valenzuela,Argentina,1,LB,60,168,64,0,18,1,1,2,2,56,55,55,61,58,60,54,40,48,38,52,56,56,42,78,75,69,54,84,80,73,42,36,23,27,42,38,58,33,15,15,10,14,9
Emiliano Franco,Argentina,5,CM,60,182,74,1,22,1,1,3,2,63,61,49,54,57,55,62,53,45,57,50,50,65,59,67,71,67,65,65,62,68,59,60,28,44,42,40,45,37,9,7,14,10,7
Takuya Marutani,Japan,5,CDM,60,179,72,1,27,1,1,3,2,56,44,55,63,62,67,54,35,58,40,47,40,61,55,60,61,77,70,65,57,77,52,42,32,29,37,39,37,32,15,6,12,8,7
Kyohei Yoshino,Japan,2,CB,60,182,75,1,22,1,1,2,2,31,25,59,62,63,64,48,29,57,30,52,28,36,29,65,69,53,74,61,41,72,56,35,20,15,29,23,32,23,12,13,8,6,6
Tomoki Imai,Japan,3,RB,60,178,78,1,26,1,1,3,2,50,48,58,63,64,51,56,39,61,37,47,53,43,22,65,64,65,77,63,57,81,54,23,20,22,28,26,34,27,7,8,12,12,9
Fumiya Hayakawa,Japan,2,CB,60,170,70,0,23,1,1,4,2,31,50,58,61,63,47,58,32,57,36,57,38,49,27,78,74,58,61,78,58,79,65,21,20,25,27,28,39,25,7,11,7,7,7
Koji Inada,Japan,0,GK,60,187,82,0,31,1,1,3,1,10,14,7,10,14,17,66,7,14,43,53,14,25,21,14,15,18,65,15,17,37,14,20,8,8,10,12,16,8,61,54,65,63,54
Ryuji Izumi,Japan,5,CAM,60,173,72,1,23,1,1,3,2,57,60,35,42,36,41,53,59,26,55,57,41,66,62,75,76,67,68,73,73,56,37,49,48,43,44,37,46,39,5,6,9,12,11
Ramiro Garay,Argentina,5,CM,60,180,70,1,20,1,1,3,3,64,61,44,57,52,41,57,55,31,58,63,51,66,63,70,63,71,57,65,58,50,47,58,45,43,60,53,48,54,7,8,6,12,5
Florian Escales,France,0,GK,60,182,78,1,21,1,1,3,1,17,8,7,10,10,19,48,7,14,36,32,11,52,36,19,33,32,69,44,23,63,11,25,5,9,12,10,14,7,61,64,60,59,58
Robbert de Vos,Netherlands,5,CM,60,182,73,1,20,1,1,2,2,58,56,55,53,60,60,55,50,40,63,65,55,70,65,60,68,60,54,71,55,50,47,61,40,50,50,46,50,53,11,8,12,6,9
Joe Caletti,Australia,5,CM,60,162,65,1,18,1,1,3,2,59,58,56,53,57,52,56,60,56,63,66,53,63,61,72,71,66,39,84,87,57,45,45,38,37,30,33,38,27,12,9,5,10,13
Axel Kacou,France,0,GK,60,192,81,1,21,1,1,3,1,25,11,6,10,12,20,56,5,10,40,21,10,22,21,24,25,21,59,28,30,40,12,22,25,25,10,14,11,5,58,60,57,58,62
Moses Ogbu,Nigeria,5,CAM,60,185,77,1,26,1,1,3,2,61,64,35,29,32,59,53,56,24,56,64,49,56,52,75,76,55,77,62,70,59,46,49,55,47,47,40,46,45,14,8,10,7,6
Eric OelschlÃ¤gel,Germany,0,GK,60,193,87,1,21,1,1,2,1,20,11,10,16,17,24,60,7,11,25,32,14,23,18,39,42,29,78,27,34,55,25,24,12,10,20,11,18,10,58,63,54,54,64
Daniel James,England,7,LW,60,180,76,0,19,2,1,3,3,59,66,25,31,27,39,42,52,21,54,49,56,54,43,83,81,51,56,71,75,53,44,71,58,40,48,44,55,50,15,7,11,6,9
Conor Masterson,Republic of Ireland,2,CB,60,189,72,1,18,1,1,3,2,35,33,55,63,64,56,50,33,62,36,50,29,35,32,61,55,57,70,47,44,60,62,46,30,22,28,37,43,33,6,9,10,7,12
Stian Michalsen,Norway,4,LM,60,178,78,1,20,1,1,3,3,62,64,26,38,28,39,50,56,19,56,45,56,54,45,81,78,47,59,66,64,46,34,52,48,41,53,36,51,44,6,9,9,10,12
Mathias Bringaker,Norway,9,ST,60,174,74,1,20,2,2,3,2,61,64,22,30,34,64,57,59,25,46,55,45,52,49,77,78,65,51,70,73,55,48,58,62,54,52,37,51,50,13,14,8,7,9
Hadji Barry,Guinea,9,ST,60,180,73,1,24,2,0,2,3,56,71,17,10,14,29,57,58,16,55,67,30,58,27,89,85,74,65,75,74,73,54,49,56,49,37,30,55,36,9,15,12,8,14
Cole Seiler,United States,3,RB,60,185,82,1,23,1,2,2,2,54,48,55,56,58,67,55,40,55,44,52,52,58,53,76,76,69,79,53,44,69,64,36,25,21,36,22,31,29,6,11,14,12,12
Ezequiel Palomeque,Colombia,2,CB,60,193,83,1,24,1,1,2,2,33,25,56,56,59,49,48,22,53,27,36,23,38,33,53,51,61,88,33,33,71,74,39,18,25,26,24,39,24,12,9,9,15,7
Femi Hollinger-Janzen,Benin,9,ST,60,183,79,1,23,2,0,3,3,60,57,11,17,19,54,55,60,14,50,54,33,58,28,55,66,66,72,58,64,64,59,60,59,57,35,32,63,40,13,13,8,10,6
Brendan Hines-Ike,United States,2,CB,60,185,77,1,22,2,1,3,2,58,49,56,58,60,58,54,36,56,47,58,45,57,59,65,70,57,70,56,63,70,58,62,35,48,46,26,42,29,13,6,14,12,6
Woo Chan Yang,Korea Republic,1,LB,60,181,66,0,19,1,1,4,2,55,57,58,56,59,58,54,48,58,38,35,59,58,52,73,71,54,58,62,65,56,57,29,25,34,34,28,35,28,14,7,14,7,5
George Miller,England,9,ST,60,178,64,1,18,2,1,3,2,59,56,13,19,32,32,49,57,14,45,60,29,48,34,74,76,54,48,74,72,65,60,61,62,52,59,32,55,53,13,10,13,9,13
Brandon Allen,United States,9,ST,60,185,86,0,23,2,0,2,2,62,56,18,15,19,59,52,59,24,47,53,26,37,25,65,65,67,73,51,52,65,67,66,59,45,49,23,52,45,12,12,8,6,14
HÃ¼seyin YÄ±lmaz,Turkey,0,GK,60,187,82,1,21,1,1,2,1,15,10,9,13,11,19,59,5,10,50,22,11,27,28,25,24,28,56,39,39,48,10,24,7,7,12,10,18,9,59,62,56,55,62
Jesper Karlsson,Sweden,9,ST,60,171,70,1,18,2,0,2,4,67,71,17,18,21,24,54,62,18,53,51,46,53,36,81,76,58,32,85,88,62,44,53,61,51,47,36,58,59,10,13,10,11,9
Nico Karger,Germany,4,LM,60,183,79,1,24,1,1,4,2,61,58,12,18,26,56,58,51,32,44,46,56,59,53,74,74,68,67,66,59,61,51,62,54,49,38,28,49,46,9,12,7,11,10
Tim BlÃ¤ttler,Netherlands,9,ST,60,180,80,1,22,1,1,3,2,52,58,21,20,15,28,58,52,17,54,46,37,53,38,51,52,56,72,68,52,65,64,63,68,57,43,41,68,44,10,6,15,7,11
Quentin Braat,France,0,GK,60,193,85,1,19,1,1,2,1,14,6,6,11,14,27,41,4,11,30,23,12,28,17,22,31,18,58,29,32,30,14,17,7,5,11,13,14,9,58,64,59,60,64
Juan David JimÃ©nez,Colombia,5,CDM,60,176,72,1,23,1,1,3,2,63,54,62,52,58,46,64,47,53,55,51,39,65,58,63,58,62,59,72,57,60,53,60,30,44,42,32,45,35,13,13,9,12,14
Martin Ramsland,Norway,9,ST,60,183,80,1,23,2,2,3,2,58,52,19,38,35,78,54,57,31,43,43,30,48,39,72,76,75,77,55,58,80,59,56,60,49,37,34,56,38,8,13,9,9,10
Ruon Tongyik,Australia,2,CB,60,190,83,1,20,2,1,2,2,57,46,51,52,61,40,56,25,54,27,68,24,63,34,66,68,71,82,53,40,83,63,36,23,21,27,26,30,20,14,9,7,14,12
James Aguirre,Colombia,0,GK,60,180,70,1,24,1,1,2,1,20,5,6,20,21,22,55,6,9,35,33,9,24,25,38,35,33,42,47,40,60,12,23,9,7,9,12,15,6,58,60,66,56,62
Antony Evans,England,5,CAM,60,170,68,1,18,2,0,3,3,66,65,50,49,41,43,61,49,26,56,68,55,61,54,68,70,69,43,76,51,54,47,63,50,50,59,57,55,55,15,10,11,11,7
NicolÃ¡s Andereggen,Argentina,9,ST,60,175,71,0,17,1,1,3,3,59,63,21,18,18,28,51,55,12,55,57,35,56,46,67,67,62,63,74,77,59,47,62,62,60,51,36,65,58,12,13,14,12,8
Exequiel Palacios,Argentina,6,RM,60,175,70,1,18,1,1,2,3,62,63,43,50,48,35,47,55,44,49,50,56,55,52,71,74,77,46,68,76,66,48,51,47,58,49,42,54,45,9,10,8,5,6
Thomas Biancardini,France,5,CM,60,177,72,1,19,1,1,3,3,67,63,40,58,46,43,53,49,26,59,66,49,70,71,60,63,45,55,65,60,52,52,64,52,42,60,45,52,53,6,12,11,6,12
Marcus Browne,England,5,CAM,60,179,74,1,19,2,1,3,3,63,65,27,21,26,63,45,54,22,60,54,46,55,51,77,75,58,59,71,67,53,32,56,51,53,60,66,48,47,11,12,10,15,10
Joe Ward,England,5,CM,60,173,64,0,20,1,1,3,2,63,61,49,61,57,45,58,50,32,55,64,57,70,67,65,64,58,39,81,63,57,54,66,49,44,57,48,55,50,10,9,7,10,14
Dylan Fox,Australia,2,CB,60,186,80,1,22,0,2,2,2,40,42,60,58,63,59,53,20,58,28,41,29,43,41,63,67,52,68,47,40,70,58,30,20,24,22,27,34,26,6,15,12,14,8
Gonzalo Montiel,Argentina,2,CB,60,175,70,1,20,1,1,3,2,44,36,58,61,61,63,54,40,59,36,42,41,44,34,52,55,75,70,65,59,73,53,26,30,26,35,31,37,25,5,6,11,10,6
Juan Manuel Ãlvarez,Mexico,5,CAM,60,178,68,1,20,1,1,3,3,63,64,60,63,64,62,62,51,55,50,52,60,63,60,64,65,62,62,65,69,66,55,64,42,58,64,55,58,50,9,7,11,10,9
Ramiro Macagno,Argentina,0,GK,60,185,77,1,20,1,1,2,1,12,5,6,11,14,16,46,6,10,33,21,10,21,17,25,30,23,47,44,34,59,10,26,9,7,10,12,13,7,60,66,55,53,64
FabiÃ¡n HenrÃ­quez,Argentina,4,LM,60,185,74,0,21,1,1,3,3,63,57,35,41,43,57,63,54,44,48,51,53,60,55,72,74,67,59,68,65,66,49,60,48,38,55,58,50,39,9,9,5,12,8
Brahim KonatÃ©,France,5,CM,60,180,66,1,21,1,1,3,2,65,59,65,60,64,56,60,37,60,55,59,51,68,60,63,63,60,50,73,59,67,68,52,34,41,38,36,47,31,6,12,8,13,11
Charles TraorÃ©,Mali,1,LB,60,180,74,0,25,1,0,2,2,39,67,61,64,65,55,57,47,66,39,38,52,33,29,64,63,77,70,65,56,62,45,27,30,32,38,40,45,29,12,13,11,9,7
Blagoy Makendzhiev,Bulgaria,0,GK,60,184,76,1,28,1,1,2,1,16,16,12,18,18,22,48,11,15,19,22,10,29,23,42,48,37,76,65,34,55,18,18,11,14,13,10,29,12,69,61,60,54,58
Amir Natcho,Russia,5,CAM,60,182,75,0,20,1,1,3,3,63,60,41,52,50,40,55,46,23,63,62,48,72,69,55,64,46,49,62,50,55,48,52,44,34,57,48,60,47,8,6,11,14,7
Michael Brandner,Austria,5,CDM,60,175,69,1,22,1,1,4,2,65,55,55,65,58,61,54,37,48,50,45,44,65,62,67,68,62,65,75,58,64,47,52,31,32,34,33,40,30,11,10,14,5,5
Serrano,Spain,8,RW,60,180,75,1,21,1,1,3,3,63,68,23,36,31,37,51,52,27,51,53,54,58,41,72,72,60,54,62,73,64,36,43,55,53,56,55,62,47,7,14,6,15,14
Alexandr Filin,Russia,1,LB,60,179,71,0,21,1,2,4,2,50,59,59,62,60,56,60,46,63,46,47,45,50,45,75,74,55,50,69,60,59,53,30,34,32,37,41,45,31,7,6,15,12,5
Brandon Wilson,Australia,5,CM,60,185,80,1,20,1,1,2,3,65,63,55,59,60,38,56,56,35,56,63,50,65,63,76,77,66,66,78,61,50,47,58,39,51,57,46,48,56,8,7,14,9,14
Jack Simpson,England,2,CB,60,178,83,1,20,1,1,2,2,39,37,59,66,67,48,49,27,59,33,49,37,34,36,55,62,61,64,62,40,72,63,43,30,26,29,36,45,37,8,8,5,6,6
Samuele Perisan,Italy,0,GK,60,192,83,1,19,1,1,3,1,24,11,12,16,14,24,57,14,21,12,27,12,22,19,47,45,37,62,48,34,54,14,21,20,20,13,11,25,11,54,68,55,54,63
Marijn de Kler,Netherlands,1,LB,60,165,73,0,22,1,1,2,2,58,61,57,63,63,62,50,45,58,33,43,55,52,48,67,60,65,50,91,60,78,55,30,24,29,48,32,38,44,9,12,11,10,10
Ãngelo Araos,Chile,5,CAM,63,174,63,1,20,1,1,3,3,67,66,36,48,43,43,48,54,22,64,59,52,65,61,70,71,69,64,66,69,54,38,54,51,54,40,35,41,41,15,5,9,11,10
Sander van Looy,Netherlands,2,CB,60,194,77,1,19,1,2,3,2,48,36,58,60,57,52,50,29,56,28,43,34,50,55,60,69,44,74,62,42,70,64,40,23,29,34,31,35,32,14,12,11,12,6
Darren Oldaker,England,5,CM,60,176,78,1,18,1,1,3,2,64,66,33,32,31,44,59,49,30,63,48,50,64,67,70,71,68,59,64,59,59,43,64,34,51,72,66,38,43,9,9,9,8,10
Carlo Pelagatti,Italy,3,RB,60,182,77,1,28,1,1,3,2,61,48,63,62,59,64,48,39,55,41,39,57,53,52,62,73,62,70,63,62,61,59,37,31,38,36,28,36,39,11,7,12,9,6
NathaÃ«l Julan,France,9,ST,60,196,83,1,20,1,1,3,3,59,59,14,11,19,27,52,50,11,47,49,35,48,29,69,69,51,74,38,50,65,62,55,66,50,33,29,69,40,6,11,5,14,12
TÃºlio Nevinha,Brazil,2,CB,60,188,80,1,29,1,1,3,2,44,22,60,54,63,59,59,22,51,32,64,44,55,42,62,62,69,75,50,61,70,53,60,23,44,34,51,40,68,12,10,17,13,14
Neviano Neves,Brazil,3,RB,60,188,79,1,29,1,1,3,3,65,51,59,61,54,41,59,61,58,52,58,64,55,65,65,55,62,65,48,53,61,48,50,35,54,58,42,57,31,12,13,15,14,17
Jadsinho Mei,Brazil,1,LB,60,175,72,0,33,1,1,3,3,65,51,58,51,52,65,65,71,72,46,47,66,65,55,53,42,60,45,76,59,54,65,47,43,54,46,54,44,42,16,10,14,8,10
Caio Chissano,Brazil,5,CDM,60,184,78,1,29,1,1,3,2,57,54,53,55,61,48,77,54,65,55,70,46,42,69,62,65,64,67,69,67,72,74,52,37,45,46,41,52,50,13,11,13,10,12
Adrizinho Bastos,Brazil,1,LB,60,178,72,0,25,2,1,4,3,62,52,61,62,52,54,52,58,59,47,60,59,58,63,62,58,65,58,64,51,59,50,52,33,45,50,40,55,33,12,12,14,15,13
Alan Acosta,Mexico,6,RM,60,173,73,1,20,1,1,3,3,59,66,40,56,53,42,56,53,31,60,58,48,64,59,62,69,42,56,73,60,58,54,66,58,43,57,45,53,46,12,13,9,11,10
Felix SchrÃ¶ter,Germany,9,ST,60,177,68,0,21,1,1,3,2,61,59,19,18,18,33,54,56,16,53,48,43,53,48,72,72,54,48,78,75,68,63,61,60,58,44,35,62,47,7,13,11,7,12
RamÃ³n SÃ¡ez,Chile,1,LB,60,175,71,0,20,1,1,2,3,53,57,64,63,59,59,58,54,53,41,48,58,54,53,67,75,62,50,79,74,65,44,35,28,35,60,55,45,31,12,12,14,6,9
Eduardo Navarrete,Chile,1,LB,60,171,69,0,20,1,1,2,3,58,61,59,61,53,31,58,50,59,42,52,60,62,55,75,69,51,51,71,74,70,39,49,40,31,64,43,47,44,12,13,15,9,14
Djair Parfitt-Williams,Bermuda,6,RM,60,168,64,1,20,2,1,3,3,63,66,19,16,21,39,55,52,20,54,55,52,46,42,82,80,56,57,87,81,55,48,54,54,51,52,47,45,53,5,10,11,8,13
Sebastian Stolze,Germany,9,ST,60,182,70,1,22,1,1,3,3,60,63,24,22,23,39,51,54,19,46,50,47,58,36,66,67,53,50,66,67,65,55,59,64,52,54,39,59,60,9,12,7,11,12
Andy Faustin,Haiti,9,ST,60,182,73,1,20,1,1,3,3,60,63,23,23,26,27,42,56,25,55,49,56,59,38,71,68,67,62,65,60,54,57,65,63,49,44,42,57,41,6,5,8,11,6
Nico Antonitsch,Austria,2,CB,60,185,81,1,25,1,1,2,2,44,31,57,61,67,62,49,24,54,32,38,24,50,38,53,61,70,80,68,63,70,46,42,21,23,27,24,41,29,14,5,7,6,8
Mikkel Hedegaard,Denmark,3,RB,60,184,74,1,20,1,2,3,2,57,59,58,59,60,75,66,45,61,57,52,42,60,52,65,67,63,66,54,65,62,57,56,46,53,37,40,36,59,10,8,6,14,14
Djibril Sow,Switzerland,5,CM,60,184,77,1,20,1,1,4,3,65,62,45,49,54,49,57,59,40,60,59,54,63,65,65,68,50,58,69,66,63,51,61,43,50,52,48,56,42,7,6,9,12,8
Emiliano Ozuna,Argentina,9,ST,60,172,76,0,21,2,0,3,2,60,58,13,17,21,29,59,57,19,47,48,36,54,35,74,76,55,33,93,66,62,61,53,63,59,39,33,68,55,6,11,13,6,14
CÃ©lestin Djim,Belgium,8,RW,60,179,77,1,21,1,1,3,3,59,67,23,25,22,26,58,47,23,47,43,54,52,30,75,72,72,83,63,73,62,33,58,65,47,36,30,45,38,10,9,12,14,15
Matheus Silva,Brazil,5,CDM,60,188,90,1,20,1,2,3,2,61,55,58,54,56,60,55,31,59,42,43,38,61,55,55,55,64,83,45,46,61,42,50,29,31,30,34,35,29,12,10,9,13,7
Jules Van Cleemput,Belgium,2,CB,60,182,75,1,19,1,1,3,2,58,36,61,60,65,47,51,29,54,36,37,52,62,56,63,44,59,60,62,43,62,61,37,17,23,32,25,44,26,13,10,11,14,12
George Mells,Australia,5,CM,60,178,75,1,19,1,1,3,2,61,61,58,54,58,40,56,48,45,61,60,56,63,60,66,65,73,58,72,60,59,51,42,40,40,57,44,40,36,13,6,11,15,6
Gianluca Mancini,Italy,2,CB,60,190,77,1,20,0,1,3,2,41,36,61,67,65,47,54,33,64,38,45,35,44,36,55,55,58,58,55,34,72,56,51,25,29,38,34,47,36,6,13,8,12,8
Osvaldo Arroyo,Argentina,1,LB,60,166,65,0,22,1,1,2,2,50,47,59,60,56,54,61,39,56,35,52,58,48,43,77,65,73,40,85,78,72,42,42,27,41,39,25,38,33,11,13,9,10,6
Abel Peralta,Argentina,6,RM,60,175,75,1,28,1,1,3,2,59,60,57,63,61,55,66,57,52,42,49,57,59,53,66,69,70,63,70,68,68,46,51,48,50,45,32,50,30,14,15,8,10,14
Mike-Steven BÃ¤hre,Germany,4,LM,60,177,70,1,21,1,1,3,2,63,64,28,36,33,30,42,48,24,55,57,61,64,59,66,67,46,48,74,72,47,50,66,63,45,55,47,65,50,14,12,11,7,13
Andrea Nalini,Italy,8,RW,60,180,72,1,26,1,1,3,3,62,61,27,23,30,33,51,56,20,46,52,63,62,52,66,68,55,62,70,63,49,43,69,62,51,47,37,57,49,8,13,10,8,9
